	SubjectID1	SubjectID2	Group1	Group2	Distance
2070	EG1490	EG0967	After abduction	Before abduction	0.3036
2071	EG1490	EG0946	After abduction	Before abduction	0.3918
2072	EG1490	EG0883	After abduction	Before abduction	0.2492
2073	EG1490	EG0831	After abduction	Before abduction	0.3356
2074	EG1490	EG0800	After abduction	Before abduction	0.284
2075	EG1490	EG0767	After abduction	Before abduction	0.2508
2076	EG1490	EG0744	After abduction	Before abduction	0.27
2077	EG1490	EG0732	After abduction	Before abduction	0.1604
2078	EG1490	EG0660	After abduction	Before abduction	0.2858
2079	EG1490	EG0605	After abduction	Before abduction	0.2348
2080	EG1490	EG0055	After abduction	Before abduction	0.4458
2081	EG1490	EG0497	After abduction	Before abduction	0.2868
2082	EG1490	EG0415	After abduction	Before abduction	0.3514
2083	EG1490	EG0401	After abduction	Before abduction	0.2758
2084	EG1490	EG0381	After abduction	Before abduction	0.2696
2085	EG1490	EG0039	After abduction	Before abduction	0.2984
2086	EG1490	EG0303	After abduction	Before abduction	0.3242
2087	EG1490	EG0282	After abduction	Before abduction	0.2746
2088	EG1490	EG0280	After abduction	Before abduction	0.2508
2089	EG1490	EG0236	After abduction	Before abduction	0.3236
2090	EG1490	EG0194	After abduction	Before abduction	0.241
2091	EG1490	EG2608	After abduction	Before abduction	0.3216
2092	EG1490	EG2591	After abduction	Before abduction	0.2698
2093	EG1490	EG0141	After abduction	Before abduction	0.3122
2094	EG1490	EG0024	After abduction	Before abduction	0.3048
2095	EG1431	EG2518	After abduction	Before abduction	0.2548
2096	EG1431	EG2490	After abduction	Before abduction	0.261
2097	EG1431	EG2435	After abduction	Before abduction	0.2284
2098	EG1431	EG2419	After abduction	Before abduction	0.2848
2099	EG1431	EG0136	After abduction	Before abduction	0.3112
2100	EG1431	EG2335	After abduction	Before abduction	0.2708
2101	EG1431	EG2279	After abduction	Before abduction	0.211
2102	EG1431	EG2214	After abduction	Before abduction	0.234
2103	EG1431	EG2186	After abduction	Before abduction	0.3196
2104	EG1431	EG2149	After abduction	Before abduction	0.4636
2105	EG1431	EG1976	After abduction	Before abduction	0.223
2106	EG1431	EG1915	After abduction	Before abduction	0.2648
2107	EG1431	EG1905	After abduction	Before abduction	0.2458
2108	EG1431	EG1904	After abduction	Before abduction	0.2502
2109	EG1431	EG1872	After abduction	Before abduction	0.2302
2110	EG1431	EG1830	After abduction	Before abduction	0.3106
2111	EG1431	EG1825	After abduction	Before abduction	0.2382
2112	EG1431	EG1823	After abduction	Before abduction	0.2944
2113	EG1431	EG1724	After abduction	Before abduction	0.2432
2114	EG1431	EG1599	After abduction	Before abduction	0.3004
2115	EG1431	EG1507	After abduction	Before abduction	0.245
2116	EG1431	EG1394	After abduction	Before abduction	0.3286
2117	EG1431	EG1359	After abduction	Before abduction	0.1608
2118	EG1431	EG1080	After abduction	Before abduction	0.2286
2119	EG1431	EG1069	After abduction	Before abduction	0.3314
2120	EG1431	EG1051	After abduction	Before abduction	0.41
2121	EG1431	EG0070	After abduction	Before abduction	0.326
2122	EG1431	EG0968	After abduction	Before abduction	0.266
2123	EG1431	EG0967	After abduction	Before abduction	0.3068
2124	EG1431	EG0946	After abduction	Before abduction	0.3194
2125	EG1431	EG0883	After abduction	Before abduction	0.2524
2126	EG1431	EG0831	After abduction	Before abduction	0.1928
2127	EG1431	EG0800	After abduction	Before abduction	0.2426
2128	EG1431	EG0767	After abduction	Before abduction	0.2554
2129	EG1431	EG0744	After abduction	Before abduction	0.268
2130	EG1431	EG0732	After abduction	Before abduction	0.3204
2131	EG1431	EG0660	After abduction	Before abduction	0.256
2132	EG1431	EG0605	After abduction	Before abduction	0.2492
2133	EG1431	EG0055	After abduction	Before abduction	0.588
2134	EG1431	EG0497	After abduction	Before abduction	0.2094
2135	EG1431	EG0415	After abduction	Before abduction	0.2076
2136	EG1431	EG0401	After abduction	Before abduction	0.296
2137	EG1431	EG0381	After abduction	Before abduction	0.3038
2138	EG1431	EG0039	After abduction	Before abduction	0.324
2139	EG1431	EG0303	After abduction	Before abduction	0.3114
2140	EG1431	EG0282	After abduction	Before abduction	0.271
2141	EG1431	EG0280	After abduction	Before abduction	0.2984
2142	EG1431	EG0236	After abduction	Before abduction	0.2914
2143	EG1431	EG0194	After abduction	Before abduction	0.3148
2144	EG1431	EG2608	After abduction	Before abduction	0.2682
2145	EG1431	EG2591	After abduction	Before abduction	0.2446
2146	EG1431	EG0141	After abduction	Before abduction	0.3258
2147	EG1431	EG0024	After abduction	Before abduction	0.266
2148	EG1416	EG2518	After abduction	Before abduction	0.3808
2149	EG1416	EG2490	After abduction	Before abduction	0.4082
2150	EG1416	EG2435	After abduction	Before abduction	0.3504
2151	EG1416	EG2419	After abduction	Before abduction	0.4316
2152	EG1416	EG0136	After abduction	Before abduction	0.416
2153	EG1416	EG2335	After abduction	Before abduction	0.4066
2154	EG1416	EG2279	After abduction	Before abduction	0.3532
2155	EG1416	EG2214	After abduction	Before abduction	0.4086
2156	EG1416	EG2186	After abduction	Before abduction	0.4378
2157	EG1416	EG2149	After abduction	Before abduction	0.4148
2158	EG1416	EG1976	After abduction	Before abduction	0.3676
2159	EG1416	EG1915	After abduction	Before abduction	0.3936
2160	EG1416	EG1905	After abduction	Before abduction	0.3654
2161	EG1416	EG1904	After abduction	Before abduction	0.3672
2162	EG1416	EG1872	After abduction	Before abduction	0.3836
2163	EG1416	EG1830	After abduction	Before abduction	0.3378
2164	EG1416	EG1825	After abduction	Before abduction	0.3372
2165	EG1416	EG1823	After abduction	Before abduction	0.333
2166	EG1416	EG1724	After abduction	Before abduction	0.3306
2167	EG1416	EG1599	After abduction	Before abduction	0.3736
2168	EG1416	EG1507	After abduction	Before abduction	0.3884
2169	EG1416	EG1394	After abduction	Before abduction	0.397
2170	EG1416	EG1359	After abduction	Before abduction	0.3798
2171	EG1416	EG1080	After abduction	Before abduction	0.3694
2172	EG1416	EG1069	After abduction	Before abduction	0.4312
2173	EG1416	EG1051	After abduction	Before abduction	0.3674
2174	EG1416	EG0070	After abduction	Before abduction	0.4444
2175	EG1416	EG0968	After abduction	Before abduction	0.3448
2176	EG1416	EG0967	After abduction	Before abduction	0.3226
2177	EG1416	EG0946	After abduction	Before abduction	0.3928
2178	EG1416	EG0883	After abduction	Before abduction	0.3852
2179	EG1416	EG0831	After abduction	Before abduction	0.3498
2180	EG1416	EG0800	After abduction	Before abduction	0.416
2181	EG1416	EG0767	After abduction	Before abduction	0.3856
2182	EG1416	EG0744	After abduction	Before abduction	0.3828
2183	EG1416	EG0732	After abduction	Before abduction	0.4344
2184	EG1416	EG0660	After abduction	Before abduction	0.3642
2185	EG1416	EG0605	After abduction	Before abduction	0.3808
2186	EG1416	EG0055	After abduction	Before abduction	0.514
2187	EG1416	EG0497	After abduction	Before abduction	0.341
2188	EG1416	EG0415	After abduction	Before abduction	0.369
2189	EG1416	EG0401	After abduction	Before abduction	0.4116
2190	EG1416	EG0381	After abduction	Before abduction	0.329
2191	EG1416	EG0039	After abduction	Before abduction	0.395
2192	EG1416	EG0303	After abduction	Before abduction	0.3778
2193	EG1416	EG0282	After abduction	Before abduction	0.4218
2194	EG1416	EG0280	After abduction	Before abduction	0.35
2195	EG1416	EG0236	After abduction	Before abduction	0.371
2196	EG1416	EG0194	After abduction	Before abduction	0.4528
2197	EG1416	EG2608	After abduction	Before abduction	0.3394
2198	EG1416	EG2591	After abduction	Before abduction	0.3538
2199	EG1416	EG0141	After abduction	Before abduction	0.3846
2200	EG1416	EG0024	After abduction	Before abduction	0.38
2201	EG1178	EG2518	After abduction	Before abduction	0.1508
2202	EG1178	EG2490	After abduction	Before abduction	0.2074
2203	EG1178	EG2435	After abduction	Before abduction	0.2296
2204	EG1178	EG2419	After abduction	Before abduction	0.165
2205	EG1178	EG0136	After abduction	Before abduction	0.2166
2206	EG1178	EG2335	After abduction	Before abduction	0.184
2207	EG1178	EG2279	After abduction	Before abduction	0.1814
2208	EG1178	EG2214	After abduction	Before abduction	0.1872
2209	EG1178	EG2186	After abduction	Before abduction	0.2188
2210	EG1178	EG2149	After abduction	Before abduction	0.363
2211	EG1178	EG1976	After abduction	Before abduction	0.203
2212	EG1178	EG1915	After abduction	Before abduction	0.1656
2213	EG1178	EG1905	After abduction	Before abduction	0.185
2214	EG1178	EG1904	After abduction	Before abduction	0.2336
2215	EG1178	EG1872	After abduction	Before abduction	0.165
2216	EG1178	EG1830	After abduction	Before abduction	0.286
2217	EG1178	EG1825	After abduction	Before abduction	0.203
2218	EG1178	EG1823	After abduction	Before abduction	0.2892
2219	EG1178	EG1724	After abduction	Before abduction	0.1714
2220	EG1178	EG1599	After abduction	Before abduction	0.1956
2221	EG1178	EG1507	After abduction	Before abduction	0.1712
2222	EG1178	EG1394	After abduction	Before abduction	0.249
2223	EG1178	EG1359	After abduction	Before abduction	0.1808
2224	EG1178	EG1080	After abduction	Before abduction	0.1968
2225	EG1178	EG1069	After abduction	Before abduction	0.2346
2226	EG1178	EG1051	After abduction	Before abduction	0.3112
2227	EG1178	EG0070	After abduction	Before abduction	0.2466
2228	EG1178	EG0968	After abduction	Before abduction	0.2284
2229	EG1178	EG0967	After abduction	Before abduction	0.2388
2230	EG1178	EG0946	After abduction	Before abduction	0.3176
2231	EG1178	EG0883	After abduction	Before abduction	0.2
2232	EG1178	EG0831	After abduction	Before abduction	0.242
2233	EG1178	EG0800	After abduction	Before abduction	0.225
2234	EG1178	EG0767	After abduction	Before abduction	0.1744
2235	EG1178	EG0744	After abduction	Before abduction	0.2082
2236	EG1178	EG0732	After abduction	Before abduction	0.2376
2237	EG1178	EG0660	After abduction	Before abduction	0.2246
2238	EG1178	EG0605	After abduction	Before abduction	0.1688
2239	EG1178	EG0055	After abduction	Before abduction	0.4968
2240	EG1178	EG0497	After abduction	Before abduction	0.1944
2241	EG1178	EG0415	After abduction	Before abduction	0.2624
2242	EG1178	EG0401	After abduction	Before abduction	0.2256
2243	EG1178	EG0381	After abduction	Before abduction	0.2534
2244	EG1178	EG0039	After abduction	Before abduction	0.252
2245	EG1178	EG0303	After abduction	Before abduction	0.245
2246	EG1178	EG0282	After abduction	Before abduction	0.2086
2247	EG1178	EG0280	After abduction	Before abduction	0.2212
2248	EG1178	EG0236	After abduction	Before abduction	0.2638
2249	EG1178	EG0194	After abduction	Before abduction	0.1902
2250	EG1178	EG2608	After abduction	Before abduction	0.2436
2251	EG1178	EG2591	After abduction	Before abduction	0.1938
2252	EG1178	EG0141	After abduction	Before abduction	0.2886
2253	EG1178	EG0024	After abduction	Before abduction	0.2352
2254	EG1153	EG2518	After abduction	Before abduction	0.1532
2255	EG1153	EG2490	After abduction	Before abduction	0.1698
2256	EG1153	EG2435	After abduction	Before abduction	0.2336
2257	EG1153	EG2419	After abduction	Before abduction	0.1564
2258	EG1153	EG0136	After abduction	Before abduction	0.221
2259	EG1153	EG2335	After abduction	Before abduction	0.1632
2260	EG1153	EG2279	After abduction	Before abduction	0.1962
2261	EG1153	EG2214	After abduction	Before abduction	0.1872
2262	EG1153	EG2186	After abduction	Before abduction	0.208
2263	EG1153	EG2149	After abduction	Before abduction	0.343
2264	EG1153	EG1976	After abduction	Before abduction	0.2138
2265	EG1153	EG1915	After abduction	Before abduction	0.174
2266	EG1153	EG1905	After abduction	Before abduction	0.18
2267	EG1153	EG1904	After abduction	Before abduction	0.2456
2268	EG1153	EG1872	After abduction	Before abduction	0.1518
2269	EG1153	EG1830	After abduction	Before abduction	0.2526
2270	EG1153	EG1825	After abduction	Before abduction	0.2106
2271	EG1153	EG1823	After abduction	Before abduction	0.3132
2272	EG1153	EG1724	After abduction	Before abduction	0.1854
2273	EG1153	EG1599	After abduction	Before abduction	0.2014
2274	EG1153	EG1507	After abduction	Before abduction	0.154
2275	EG1153	EG1394	After abduction	Before abduction	0.228
2276	EG1153	EG1359	After abduction	Before abduction	0.1968
2277	EG1153	EG1080	After abduction	Before abduction	0.1862
2278	EG1153	EG1069	After abduction	Before abduction	0.2206
2279	EG1153	EG1051	After abduction	Before abduction	0.3032
2280	EG1153	EG0070	After abduction	Before abduction	0.2368
2281	EG1153	EG0968	After abduction	Before abduction	0.2358
2282	EG1153	EG0967	After abduction	Before abduction	0.2572
2283	EG1153	EG0946	After abduction	Before abduction	0.3386
2284	EG1153	EG0883	After abduction	Before abduction	0.1838
2285	EG1153	EG0831	After abduction	Before abduction	0.2506
2286	EG1153	EG0800	After abduction	Before abduction	0.2026
2287	EG1153	EG0767	After abduction	Before abduction	0.1762
2288	EG1153	EG0744	After abduction	Before abduction	0.2014
2289	EG1153	EG0732	After abduction	Before abduction	0.2188
2290	EG1153	EG0660	After abduction	Before abduction	0.2314
2291	EG1153	EG0605	After abduction	Before abduction	0.1636
2292	EG1153	EG0055	After abduction	Before abduction	0.4672
2293	EG1153	EG0497	After abduction	Before abduction	0.1904
2294	EG1153	EG0415	After abduction	Before abduction	0.2876
2295	EG1153	EG0401	After abduction	Before abduction	0.2168
2296	EG1153	EG0381	After abduction	Before abduction	0.245
2297	EG1153	EG0039	After abduction	Before abduction	0.2474
2298	EG1153	EG0303	After abduction	Before abduction	0.2254
2299	EG1153	EG0282	After abduction	Before abduction	0.174
2300	EG1153	EG0280	After abduction	Before abduction	0.2188
2301	EG1153	EG0236	After abduction	Before abduction	0.2574
2302	EG1153	EG0194	After abduction	Before abduction	0.1688
2303	EG1153	EG2608	After abduction	Before abduction	0.237
2304	EG1153	EG2591	After abduction	Before abduction	0.1952
2305	EG1153	EG0141	After abduction	Before abduction	0.2752
2306	EG1153	EG0024	After abduction	Before abduction	0.1902
2307	EG1041	EG2518	After abduction	Before abduction	0.1534
2308	EG1041	EG2490	After abduction	Before abduction	0.2158
2309	EG1041	EG2435	After abduction	Before abduction	0.2784
2310	EG1041	EG2419	After abduction	Before abduction	0.201
2311	EG1041	EG0136	After abduction	Before abduction	0.1662
2312	EG1041	EG2335	After abduction	Before abduction	0.1826
2313	EG1041	EG2279	After abduction	Before abduction	0.2174
2314	EG1041	EG2214	After abduction	Before abduction	0.194
2315	EG1041	EG2186	After abduction	Before abduction	0.1748
2316	EG1041	EG2149	After abduction	Before abduction	0.3708
2317	EG1041	EG1976	After abduction	Before abduction	0.2472
2318	EG1041	EG1915	After abduction	Before abduction	0.2348
2319	EG1041	EG1905	After abduction	Before abduction	0.208
2320	EG1041	EG1904	After abduction	Before abduction	0.2818
2321	EG1041	EG1872	After abduction	Before abduction	0.1918
2322	EG1041	EG1830	After abduction	Before abduction	0.2944
2323	EG1041	EG1825	After abduction	Before abduction	0.2458
2324	EG1041	EG1823	After abduction	Before abduction	0.358
2325	EG1041	EG1724	After abduction	Before abduction	0.2168
2326	EG1041	EG1599	After abduction	Before abduction	0.153
2327	EG1041	EG1507	After abduction	Before abduction	0.2134
2328	EG1041	EG1394	After abduction	Before abduction	0.2148
2329	EG1041	EG1359	After abduction	Before abduction	0.2558
2330	EG1041	EG1080	After abduction	Before abduction	0.2522
2331	EG1041	EG1069	After abduction	Before abduction	0.1926
2332	EG1041	EG1051	After abduction	Before abduction	0.3172
2333	EG1041	EG0070	After abduction	Before abduction	0.1476
2334	EG1041	EG0968	After abduction	Before abduction	0.3008
2335	EG1041	EG0967	After abduction	Before abduction	0.2
2336	EG1041	EG0946	After abduction	Before abduction	0.3948
2337	EG1041	EG0883	After abduction	Before abduction	0.1746
2338	EG1041	EG0831	After abduction	Before abduction	0.294
2339	EG1041	EG0800	After abduction	Before abduction	0.1808
2340	EG1041	EG0767	After abduction	Before abduction	0.2156
2341	EG1041	EG0744	After abduction	Before abduction	0.1676
2342	EG1041	EG0732	After abduction	Before abduction	0.2122
2343	EG1041	EG0660	After abduction	Before abduction	0.251
2344	EG1041	EG0605	After abduction	Before abduction	0.1518
2345	EG1041	EG0055	After abduction	Before abduction	0.4816
2346	EG1041	EG0497	After abduction	Before abduction	0.248
2347	EG1041	EG0415	After abduction	Before abduction	0.3266
2348	EG1041	EG0401	After abduction	Before abduction	0.1834
2349	EG1041	EG0381	After abduction	Before abduction	0.2766
2350	EG1041	EG0039	After abduction	Before abduction	0.2664
2351	EG1041	EG0303	After abduction	Before abduction	0.2326
