metagene,log2foldchange_M,q-value_M
K06331,-0.4499930432372891,1
K06333,0.2585251215675832,1
K06334,0.3128077309784168,1
K06338,0.1040189033349529,1
K06346,0.2722679469660476,1
K06347,-0.1361955426741531,1
K06350,-0.4522686505963823,1
K06351,-0.4522686505963823,1
K06373,0.23342707822008,1
K06374,0.2106189143970843,1
K06377,-0.5724684299961331,1
K06378,0.4063393120556819,1
K06379,0.4455737544109054,1
K06381,0.1856970843069528,1
K06382,0.451696496722397,1
K06383,0.3443663608503777,1
K06384,0.7290003836310727,1
K06385,0.4285742375989309,1
K06386,-0.926284382407228,1
K06387,0.2468785821582526,1
K06390,0.4536781019017489,1
K06391,0.2181031022410242,1
K06392,0.4543943141473479,1
K06393,0.4494734987335552,1
K06394,0.4224964710481609,1
K06395,0.1443246476477959,1
K06396,0.450563242729533,1
K06397,0.4526152942579827,1
K06398,0.4162583554324317,1
K06399,0.4465987709359677,1
K06400,-0.3413417792872534,1
K06402,0.023679177801784,1
K06403,-0.1255512001167697,1
K06404,-0.1288527955707095,1
K06405,0.3910693147245833,1
K06406,0.4067648322446142,1
K06407,0.4160607188683465,1
K06408,0.1795495193159326,1
K06409,0.1832776654044428,1
K06410,-0.0982531537080363,1
K06411,0.0262779138902962,1
K06412,-0.2686182856057106,1
K06413,-0.1524001881730024,1
K06415,-0.3422961732713536,1
K06416,-0.0415863763657394,1
K06421,0.2331631504851753,1
K06423,-0.2476425547360904,1
K06426,-0.9666023062052778,1
K06434,-0.4352766515162169,1
K06436,0.0598229079075324,1
K06438,0.304996939749514,1
K06442,0.2445630764400149,1
K06443,-0.6822018563104236,1
K06445,0.5813057387798738,1
K06446,-0.6644956175788215,1
K06447,0.5152267232085683,1
K06518,-0.0181228519262855,1
K06596,0.2137216805837427,1
K06603,0.484638780220277,1
K06605,-0.7963894441692048,1
K06606,-0.6624355208363575,1
K06608,-0.4994449021799401,1
K06609,0.3126458857146207,1
K06610,0.2052021118244687,1
K06714,0.7911578554205714,1
K06718,-0.7462223970290015,1
K06720,-0.7462621754197242,1
K06726,-0.2963692597691753,1
K06857,0.2118043208302024,1
K06858,0.5703091090468111,1
K06859,0.1383094606133642,1
K06860,-0.0377485411173784,1
K06861,-0.1272020088428794,1
K06864,-0.4900850546516014,1
K06866,0.452504577415906,1
K06867,-0.170795177257404,1
K06871,0.3679164047545651,1
K06872,0.5041952157812447,1
K06876,-0.0733292540681977,1
K06877,-0.6128874556134154,1
K06878,-0.1770569276257212,1
K06879,0.552857042660703,1
K06880,-0.244542862970685,1
K06881,-0.0972756379359196,1
K06882,-0.037525918462215,1
K06884,0.4377283407399953,1
K06885,-0.2275329871900488,1
K06886,-0.8386234789470195,1
K06887,-0.0508563356482235,1
K06888,-0.0910078354733672,1
K06889,0.2365005936007039,1
K06890,0.0138747532479414,1
K06891,-0.1101467818731694,1
K06893,-0.675866546980137,1
K06894,0.1318370658291429,1
K06895,-0.5513848379494695,1
K06896,0.2595563332583042,1
K06897,-0.2153207069799024,1
K06898,-0.4213542404196798,1
K06899,0.5054246931313137,1
K06901,0.1009061830093862,1
K06902,0.1961588864942899,1
K06903,-0.1126537664475092,1
K06904,-0.7083484485981694,1
K06905,0.1411075243311897,1
K06906,0.2489069598449551,1
K06907,0.0432902690567934,1
K06908,0.3650191722807338,1
K06909,0.1303572147712417,1
K06910,0.3189293902411798,1
K06911,-0.0757481580870389,1
K06915,-0.0802978059191466,1
K06916,-0.1998871535591986,1
K06917,0.1918214819388023,1
K06918,0.4491390398711209,1
K06919,-0.2467998166788594,1
K06920,-0.6224713242553466,1
K06921,-0.6081586398213651,1
K06923,0.3283218947734746,1
K06925,-0.0186024614658414,1
K06926,-0.1033799823123681,1
K06928,0.3860480368640291,1
K06929,0.1235734367640105,1
K06934,-0.388181436656823,1
K06937,0.06925525623056,1
K06938,0.549049225472455,1
K06940,-0.0900804713083826,1
K06941,-0.0744104607675855,1
K06942,-0.008050426075175,1
K06945,-0.810761040432852,1
K06946,0.6861410758882058,1
K06948,-0.2622471667084889,1
K06949,-0.0041235821256413,1
K06950,-0.0430874320024784,1
K06952,0.451307647659657,1
K06956,-0.1050686055034445,1
K06957,0.448316149211158,1
K06958,0.0627089439944524,1
K06959,0.0010426935715355,1
K06960,0.2766522950697174,1
K06962,-0.1684468622000216,1
K06966,-0.2313686872263115,1
K06967,-0.005782248698233,1
K06968,0.6051784414733683,1
K06969,-0.0032471891193413,1
K06970,0.3726488581440951,1
K06971,0.3210121566007824,1
K06972,-0.1584035105482361,1
K06973,-0.0613883152333682,1
K06975,-0.1788017194425908,1
K06976,0.0159496121273883,1
K06977,-0.2227983001099366,1
K06978,-0.2197565405517838,1
K06980,-0.3361252730928427,1
K06986,-0.737465487060029,1
K06987,-0.0676092380899145,1
K06988,-0.0887680384416493,1
K06989,-0.2713394487752817,1
K06990,-0.9199173268620894,1
K06991,-0.5314528211189862,1
K06994,-0.7496972937594855,1
K06995,-0.1798841783460807,1
K06996,-0.3565750009821467,1
K06997,-0.0764662903438298,1
K06998,0.0749517639292452,1
K06999,0.2245160645902182,1
K07000,0.1948635139418473,1
K07001,0.2086448775296786,1
K07002,-0.7834417537639115,1
K07003,0.5077797834684263,1
K07004,-0.936780979618068,1
K07005,-0.0110708616949993,1
K07006,-0.4846058928537726,1
K07007,0.0810413575220553,1
K07008,-0.166271771330941,1
K07009,-0.2193623165908979,1
K07010,0.1729082640493336,1
K07011,-0.0522393176898139,1
K07012,0.0927970730453783,1
K07013,0.1977746801753276,1
K07014,0.5293834229921818,1
K07015,-0.0858373283528724,1
K07016,-0.5712926152355678,1
K07017,-0.3824684013067726,1
K07018,0.2383332769388961,1
K07019,0.6210077233703434,1
K07020,-0.7298764129896587,1
K07023,-0.0807608269699079,1
K07024,-0.0054528641987441,1
K07025,-0.0152654202799983,1
K07026,0.8426838047420389,1
K07027,0.4522644040875166,1
K07028,-0.5224709100794961,1
K07029,-0.4015168316564624,1
K07030,-0.0042320207746632,1
K07031,0.1723943138642967,1
K07032,-0.0081788563631309,1
K07033,0.2885429050617381,1
K07034,-0.2052154833679764,1
K07035,-0.1491328416609532,1
K07037,-0.4036614126931966,1
K07038,-0.6246354679834071,1
K07039,0.5209238337761575,1
K07040,0.0177022770650594,1
K07042,0.0340779711848399,1
K07043,0.1781873289987586,1
K07044,-0.136407454347941,1
K07045,-0.2354218900848913,1
K07046,-0.8812122146298462,1
K07047,0.2870683961084888,1
K07048,-0.4666486641225856,1
K07050,0.1810407798811764,1
K07051,-1.117863394087399,1
K07052,-0.0594560295658969,1
K07053,0.1473897430306189,1
K07054,0.0398243968969748,1
K07056,-0.0215747538903805,1
K07058,0.0110791577362444,1
K07062,-0.3175740896423734,1
K07064,-1.0458762231442251,1
K07065,0.2251405317033611,1
K07066,0.1806442877254468,1
K07067,0.130896679518652,1
K07068,-0.6608531973772573,1
K07069,-0.0292503503661701,1
K07070,0.5634505583124346,1
K07071,-0.7159419280365485,1
K07074,-0.4480311158491591,1
K07075,-0.6929658654512737,1
K07076,-0.0358017486384697,1
K07077,-0.5840945077461511,1
K07078,0.1224229159665352,1
K07079,-0.3098529756339009,1
K07080,0.2307107097048913,1
K07082,0.1909199077787497,1
K07084,-0.5830215283766423,1
K07085,-0.0788733371780094,1
K07088,0.063375616936679,1
K07089,-0.0267011731480939,1
K07090,0.0297266275760641,1
K07091,-0.2902431655388274,1
K07093,-0.2240206188759134,1
K07094,-0.1669476466685712,1
K07095,0.0019302640687375,1
K07097,-0.1203319738377237,1
K07098,-0.0761737428526641,1
K07099,0.5770385698886723,1
K07100,-0.6518339029816922,1
K07101,-0.9026920639544042,1
K07102,-0.8670977494120614,1
K07104,-0.2384154383148266,1
K07105,0.4660066123866102,1
K07106,-0.1364383440157564,1
K07107,-0.284056226003246,1
K07109,0.4184475886118681,1
K07110,-0.7098120555810893,1
K07112,-0.2982231973620724,1
K07113,-0.2613888336623961,1
K07114,-0.9422090974326568,1
K07115,0.19494951863858,1
K07116,0.1972992373258681,1
K07117,-0.590891583616611,1
K07118,0.2117915062882436,1
K07119,-0.4709367104365212,1
K07120,-0.4488093366213445,1
K07121,0.6431347110941741,1
K07122,0.4437176022929012,1
K07124,-0.1247123354739258,1
K07126,-0.1297470740891359,1
K07127,-0.0638771141319314,1
K07129,-0.3251617710299216,1
K07130,-0.59801552859256,1
K07131,-0.8516385296220785,1
K07132,0.2057462255606297,1
K07133,0.1933813829519972,1
K07136,0.5041877453047073,1
K07137,0.0898168356487263,1
K07138,0.0413380835959127,1
K07139,-0.0284258093467085,1
K07140,-0.2443439058796902,1
K07141,0.5789462245759399,1
K07145,-0.1867227037269007,1
K07146,-0.1180179938849749,1
K07147,0.4623972727982776,1
K07148,-0.2242626045405925,1
K07149,0.4742051086175589,1
K07150,0.4423571596792555,1
K07152,-0.787291230971877,1
K07153,0.4924047518420013,1
K07154,0.2081887958696155,1
K07155,-0.1998388881167934,1
K07156,-0.4301227818116702,1
K07157,-0.7694239335705219,1
K07160,-0.0725243257845456,1
K07161,-0.7533393059625878,1
K07164,-1.1603318609874504,1
K07165,-0.1965152782255252,1
K07166,0.2081712809486889,1
K07168,0.8603621376923072,1
K07169,1.0058064816436698,1
K07171,0.0183000583002482,1
K07172,0.3306724736197909,1
K07173,0.0300212169050259,1
K07175,-0.6736914541924071,1
K07177,-0.0489553594758052,1
K07178,-0.658310636844967,1
K07180,-0.1800733844450214,1
K07181,0.4226799731469628,1
K07182,0.1494311556372265,1
K07183,0.186341814734693,1
K07184,0.448316149211158,1
K07186,0.448316149211158,1
K07192,0.1049158870258511,1
K07213,-0.4415605076528563,1
K07214,0.1750534647311807,1
K07215,0.038396426398762,1
K07216,0.2774244749459644,1
K07217,0.692152955269678,1
K07218,-0.3200288029554735,1
K07219,0.7113262162468172,1
K07220,-0.7438657215598071,1
K07221,-0.729231259350531,1
K07222,-0.7602532688203811,1
K07223,0.5172592333529217,1
K07224,-0.8076544563152993,1
K07225,0.5371391481515133,1
K07226,-0.0817072085082101,1
K07227,-0.2108928794253325,1
K07228,-0.8283119063667878,1
K07229,0.5223687340998046,1
K07230,-0.136809499185762,1
K07232,0.6315509297884225,1
K07233,0.26801032908136,1
K07234,-0.0003193878509094201,1
K07235,0.5059628631877825,1
K07236,0.4929552453098026,1
K07237,0.4929552453098026,1
K07238,0.082320193521375,1
K07239,-1.0392498275822737,1
K07240,0.0842250190467517,1
K07241,-0.3030577213241405,1
K07243,-0.3779769564677686,1
K07245,-0.2186745917829859,1
K07246,-0.4777334391357797,1
K07248,-0.0586788687649624,1
K07250,-0.7241798029061203,1
K07251,0.5223687340998046,1
K07257,-0.160588667246184,1
K07258,0.413531860600093,1
K07259,-0.308270584610552,1
K07260,0.2763609486359012,1
K07261,0.4533274680758685,1
K07262,0.4597830106703279,1
K07263,-0.8960928076251722,1
K07264,0.5211620005654362,1
K07265,0.1837364707985336,1
K07266,0.3128875563391853,1
K07267,-0.286675787562077,1
K07269,0.5223687340998046,1
K07270,0.0454468279229968,1
K07271,-0.2254782577776755,1
K07272,-0.6263772596896552,1
K07273,-0.4264492489469669,1
K07274,0.2559813461079618,1
K07275,0.5285708622291805,1
K07276,-1.026157096843685,1
K07277,-0.0208334166594291,1
K07278,0.6644837077343909,1
K07279,-0.1964077572824415,1
K07282,-0.3410821440274585,1
K07283,0.5076262350335506,1
K07284,0.0077742625474636,1
K07285,0.5089025027851434,1
K07286,0.4485078823009597,1
K07287,0.5216541632181961,1
K07289,0.7256929933902265,1
K07290,0.5974104700258673,1
K07300,-0.3557939957490744,1
K07301,0.5443023660277674,1
K07302,-0.5565846526817942,1
K07303,-0.5581340157410647,1
K07304,-0.2829842773521217,1
K07305,-0.2736534514643016,1
K07306,0.5473372873957495,1
K07307,0.6837440113165648,1
K07308,0.5827330562785554,1
K07309,0.4514082462064578,1
K07310,-0.1746504972408591,1
K07312,0.3842891524776241,1
K07313,-0.0183225184601709,1
K07314,-0.2470110221099639,1
K07315,-0.5424801225487561,1
K07316,-0.0193016165752224,1
K07317,-0.133977674039207,1
K07318,0.3639994524702802,1
K07319,-0.235822757908843,1
K07320,0.4568923773317926,1
K07321,-0.104518877914252,1
K07322,-0.3251097905658867,1
K07323,0.554022789428833,1
K07326,0.1693370625320166,1
K07334,-0.2857912150450191,1
K07335,0.3203395722400178,1
K07336,0.1471527698926937,1
K07337,0.5540317022262612,1
K07339,-0.8892675591700803,1
K07340,0.548594961321993,1
K07341,-0.4895402470069633,1
K07343,0.1085466938088873,1
K07344,0.9517661949949052,1
K07345,0.7203562692579285,1
K07346,0.6578611532097085,1
K07347,0.7526756790873482,1
K07348,0.4751502719778155,1
K07349,0.6047330151729593,1
K07350,0.4178935211715704,1
K07351,0.3903616855185659,1
K07352,0.2888398677306631,1
K07354,-0.1964077572824415,1
K07355,-0.2575800179504258,1
K07356,-0.1964077572824415,1
K07357,-0.0103662082483256,1
K07358,-0.2451448179394637,1
K07386,-0.243641324197786,1
K07387,0.0591636748070672,1
K07389,0.1115314607678815,1
K07390,0.5040344009157465,1
K07391,0.2781008593467769,1
K07393,0.1852441723543075,1
K07395,0.1647332463282401,1
K07396,0.1765678008942017,1
K07397,-0.0317450549557116,1
K07399,-0.9508635025638428,1
K07400,0.5059628631877825,1
K07401,0.3853800518226509,1
K07402,0.3245926639409395,1
K07403,-0.5720769018774278,1
K07404,0.0457284423422136,1
K07405,-0.8531171744915291,1
K07406,-0.3669796431970773,1
K07407,0.1599316495216805,1
K07442,-0.678994709771216,1
K07443,0.1455177497801607,1
K07444,-0.0732278801681977,1
K07447,-0.018602172535093,1
K07448,0.421083331126745,1
K07451,0.0035224257419033,1
K07452,0.0298790143779445,1
K07454,0.0443336545265219,1
K07455,0.0287994618694353,1
K07456,-0.0787761971201552,1
K07457,-0.3450003452254171,1
K07458,-0.1419287839774085,1
K07459,0.2550525039206159,1
K07460,0.2696234728523037,1
K07461,-0.0282763160529238,1
K07462,-0.010061272617336,1
K07464,-0.2896476810179212,1
K07465,-0.7604094004703257,1
K07467,-0.2190836633405296,1
K07469,0.0692769790424278,1
K07470,0.4421104347010565,1
K07473,0.3059664263316954,1
K07474,-0.2471551399128765,1
K07476,-0.1696553941519898,1
K07478,-0.0511909857339062,1
K07479,0.448316149211158,1
K07480,-0.0123842858411148,1
K07481,0.6635596837198556,1
K07482,0.6222629217996588,1
K07483,0.3596546889551987,1
K07484,-0.0885296341985599,1
K07485,-0.5645729812328077,1
K07486,-0.2644063706852832,1
K07487,0.415816919758291,1
K07490,0.4424982077762789,1
K07491,0.1933966022771492,1
K07492,-0.2514889764274643,1
K07494,0.0071892057453416,1
K07495,-0.1823024974922242,1
K07496,0.4000863549814404,1
K07497,-0.2096743478053171,1
K07498,-0.0631985658040658,1
K07501,-0.1436060134363452,1
K07502,0.1024665998143713,1
K07503,-0.7604094004703257,1
K07504,0.1031592918867068,1
K07505,-0.2538895934425988,1
K07506,0.4137806117252252,1
K07507,0.0337818842254335,1
K07516,0.2109875576300491,1
K07533,-0.0820334169634652,1
K07535,-0.2895423522607527,1
K07543,-0.2514889764274643,1
K07544,-0.2514889764274643,1
K07546,-0.2514889764274643,1
K07552,-0.4968515329625413,1
K07559,0.0028148640224774,1
K07560,-0.0170000735930807,1
K07566,-0.0230019952719911,1
K07568,-0.0334522413703702,1
K07570,0.0771873847232895,1
K07571,-0.1407274026261056,1
K07574,0.0808919916955424,1
K07576,0.2307015441861433,1
K07577,0.2882119977985218,1
K07584,-0.200613294864854,1
K07586,-0.211715558578078,1
K07588,-0.5315134225054652,1
K07589,0.4975264797880009,1
K07590,-1.0630642760736095,1
K07592,0.4774698948906462,1
K07636,0.0567759773168564,1
K07637,0.5628194019937015,1
K07638,0.5471263370965916,1
K07639,0.5571945239987299,1
K07640,0.5738689653615745,1
K07641,0.1485422906676658,1
K07642,0.4283850363163221,1
K07643,0.5223687340998046,1
K07644,0.6144147163627589,1
K07645,0.4932435714001212,1
K07646,0.4810681492272313,1
K07647,-0.2417054028149425,1
K07648,0.448316149211158,1
K07649,0.5055237860251555,1
K07650,0.5126234912207577,1
K07651,-0.5293006295416108,1
K07652,-0.2087770858347801,1
K07653,-0.7060027012500446,1
K07654,-0.747506245330077,1
K07655,-0.15732814396006,1
K07657,-0.2588731441416717,1
K07658,0.0178572316080926,1
K07659,0.5303291460626275,1
K07660,0.5788664125134021,1
K07661,0.5495447413139736,1
K07662,0.3778279659798748,1
K07663,0.1485422906676658,1
K07664,0.5100182260439712,1
K07665,0.5939177434580066,1
K07666,0.4800899749073685,1
K07667,0.7094840341289446,1
K07668,-0.2317998699071314,1
K07669,-0.8159213399487578,1
K07670,-0.7604094004703257,1
K07671,-0.15732814396006,1
K07673,0.3360702902854777,1
K07674,0.4468932541642227,1
K07675,0.0646762587566114,1
K07676,0.5223687340998046,1
K07677,0.6229058737559662,1
K07678,0.4457836480872691,1
K07679,0.2324008274780208,1
K07681,-0.0865707654298363,1
K07683,-0.4034216235618805,1
K07684,0.3993308958230623,1
K07685,-0.1648993345868875,1
K07686,0.4009078718717825,1
K07687,0.6528100303525546,1
K07688,0.5586091182016546,1
K07689,0.5181803058950556,1
K07690,0.1573752661805982,1
K07693,-0.2661352430908213,1
K07694,-0.0525221860422411,1
K07695,-0.7774629101238182,1
K07696,-0.3938048000633804,1
K07699,0.2872506648835957,1
K07700,0.4496188753856663,1
K07701,0.5232409833893021,1
K07702,0.4479997562881469,1
K07703,0.6276546037350056,1
K07704,-0.4085222076025124,1
K07705,-0.1780157769474781,1
K07706,-0.3023304093333566,1
K07707,-0.2155147631828344,1
K07708,0.5224887360347585,1
K07709,0.2543552120211311,1
K07710,-0.6460237993770794,1
K07711,0.569184754967149,1
K07712,0.1758204653595684,1
K07713,-0.3200777211070116,1
K07714,0.0267449676277215,1
K07715,0.5544422559008951,1
K07717,-0.4675838586090058,1
K07718,0.1554867396678593,1
K07719,0.0088510708969169,1
K07720,-0.1456135679031104,1
K07722,-0.0368995699047931,1
K07723,-0.0913938387037523,1
K07724,0.4314243685248664,1
K07726,0.6267251483663004,1
K07727,0.0237353228253708,1
K07729,-0.0513366968159812,1
K07733,0.3754412815708757,1
K07734,-0.1003332083780317,1
K07735,-0.5533819642831155,1
K07736,0.4721199769423523,1
K07738,0.0129522818609491,1
K07740,0.5628194019937015,1
K07741,-0.8006253677060344,1
K07742,-0.0222815933336434,1
K07746,-0.0996436349019903,1
K07749,-0.5258326898636181,1
K07751,0.448316149211158,1
K07757,0.3632582561873169,1
K07768,-0.7604094004703257,1
K07770,0.3758262126306417,1
K07771,0.5481129022994293,1
K07772,-0.2458938310196905,1
K07773,0.448316149211158,1
K07774,0.4333317220572975,1
K07775,-0.5635449866353316,1
K07776,-0.6933460751755194,1
K07777,0.3583568355105699,1
K07778,-0.3981958805501303,1
K07781,0.5223687340998046,1
K07782,0.5862959301325774,1
K07783,0.175960789237407,1
K07784,0.09989018585974,1
K07786,-0.1964077572824415,1
K07787,0.25487748993362,1
K07788,0.6360116241728248,1
K07789,0.6221486805616251,1
K07790,0.1442858728218731,1
K07791,-0.2790946034761074,1
K07792,0.5008775058268117,1
K07793,0.1876613796553704,1
K07794,0.0674779906251668,1
K07795,-0.2026151638571237,1
K07796,0.4518771418722871,1
K07797,-0.1964077572824415,1
K07798,0.2030858482226287,1
K07799,0.6368939242834137,1
K07800,0.0058252740772347,1
K07803,0.2845756173636924,1
K07804,-0.1317561157530629,1
K07806,0.4724094029092435,1
K07810,0.4850791986110358,1
K07811,-0.2981685455611778,1
K07812,-0.2427562172581443,1
K07813,0.2046269321563898,1
K07814,0.110494295486467,1
K07816,-0.1016106410901456,1
K07821,-0.0885471157809067,1
K07862,0.3895028970405644,1
K07979,0.0541072284850736,1
K08068,0.0881347039341241,1
K08077,-0.0874300721976483,1
K08081,0.0442667473300616,1
K08083,0.1794257120219041,1
K08084,0.2807020020965513,1
K08086,0.0777333542731911,1
K08087,-0.2673737005828766,1
K08088,0.253782024060122,1
K08092,0.4935220204660249,1
K08093,-1.0121917547315455,1
K08094,-0.3549982493320316,1
K08095,-0.5142171570678382,1
K08097,-0.6595613156334301,1
K08137,0.5223687340998046,1
K08138,-0.6829294341738691,1
K08139,-0.4904130584487237,1
K08151,-0.3707959453110665,1
K08152,-0.1978674690168845,1
K08153,0.071674455474258,1
K08154,0.5223687340998046,1
K08156,0.156013237870924,1
K08159,0.3269663279512755,1
K08160,0.4913122479140858,1
K08161,0.040369206122185,1
K08162,0.4417195471175961,1
K08163,0.2354194884908796,1
K08166,-0.7093389496766161,1
K08167,-0.4846397751707099,1
K08168,-0.7190623770493597,1
K08169,0.0631772864251576,1
K08170,0.1802269289868957,1
K08172,0.4375287700901934,1
K08173,0.7720636345409359,1
K08177,0.1448516663051229,1
K08178,0.0322755725863012,1
K08191,0.0655632212289182,1
K08194,0.4459185853830359,1
K08195,0.3067333647399418,1
K08217,0.1645603508909739,1
K08218,0.0477297755723676,1
K08219,0.0638135277317786,1
K08222,-0.2237315249545971,1
K08223,0.4487262328850332,1
K08224,-0.197687990054956,1
K08225,-0.2065828953013109,1
K08227,0.5229546070672699,1
K08234,0.5386187337548182,1
K08255,-0.0867330304501933,1
K08256,-0.7604094004703257,1
K08258,0.0190901690259973,1
K08260,-0.0233377006350084,1
K08276,0.4241410386260499,1
K08277,-0.2119577418661324,1
K08279,-0.2119577418661324,1
K08281,-0.3351008536664848,1
K08282,-0.8922303005164257,1
K08289,0.0336137855795163,1
K08295,-0.522486265941138,1
K08296,-0.0052768177778955,1
K08297,-0.0407193457361057,1
K08298,-0.1341770275388779,1
K08299,-0.0877899067066482,1
K08300,-0.2647665228870018,1
K08301,0.3121450791504302,1
K08302,0.8967660739950961,1
K08303,0.0495587618120154,1
K08304,0.6107890243489277,1
K08305,0.5866687109005274,1
K08306,0.5058941630145359,1
K08307,0.0704029936413803,1
K08308,0.5223687340998046,1
K08309,0.5794730050284698,1
K08310,-0.0062202163303215,1
K08311,-0.2593309559553155,1
K08312,0.4929552453098026,1
K08313,-0.0003238105862202953,1
K08314,0.2817644124527518,1
K08315,0.4548612119756225,1
K08316,0.1578609476453307,1
K08317,0.5148665665539665,1
K08318,0.474422300445645,1
K08319,0.2341948465642237,1
K08320,0.4703757633027091,1
K08321,0.4893143846601067,1
K08322,-0.0948400067863406,1
K08323,-0.1417133896654183,1
K08324,0.5500441346303397,1
K08325,0.3903455656734786,1
K08326,-0.0791699000145279,1
K08344,0.3413967407292264,1
K08348,0.4885098724438813,1
K08349,0.422438891974662,1
K08350,0.422438891974662,1
K08351,-0.1462074107289648,1
K08352,0.1119109018924152,1
K08353,-0.4139507372445559,1
K08354,-0.2681752610347688,1
K08357,-0.2789909907480925,1
K08358,-0.1552086274998849,1
K08359,-0.2903371861704237,1
K08363,0.097432675836063,1
K08364,0.1833160377549385,1
K08365,0.0521168795906359,1
K08368,-0.2083101394558801,1
K08369,-0.7404730205771431,1
K08372,-0.7899624546299426,1
K08384,0.2620825072302866,1
K08475,-0.2970975760291176,1
K08476,-0.2176917377580753,1
K08478,-0.2970975760291176,1
K08483,0.0405967668999761,1
K08484,0.5350368499762109,1
K08485,0.5043173622838576,1
K08587,-0.748023708016882,1
K08591,0.0631321027131446,1
K08600,0.0284276935638517,1
K08602,0.0447273688354503,1
K08605,-0.2948126366839351,1
K08640,-0.5288807478773822,1
K08641,-0.1877878452371836,1
K08643,-0.6373653083265549,1
K08651,0.1473618724619909,1
K08659,-0.402411162210525,1
K08676,-0.6924789237599935,1
K08678,-0.8107790279210438,1
K08679,-0.3828829504870668,1
K08680,-0.7303509567543256,1
K08681,-0.8029224074661103,1
K08682,0.5223687340998046,1
K08687,0.112707892521847,1
K08691,-0.7180669472143041,1
K08697,0.060921326568341,1
K08714,-0.5518732471441594,1
K08717,-0.349690011070922,1
K08722,0.6167910275474493,1
K08723,0.5181803058950556,1
K08724,0.0049078936570299,1
K08728,-0.4475730198262048,1
K08738,0.4713357077926733,1
K08744,0.0675995194937923,1
K08884,0.0434259736251776,1
K08961,0.262626525821521,1
K08963,-0.347668565936527,1
K08964,0.7573242002163156,1
K08965,-0.7238965998690828,1
K08967,0.8122189803870531,1
K08969,-0.2531401282216995,1
K08970,0.4514677384272863,1
K08972,0.3653061419843724,1
K08973,-0.0185431952201528,1
K08974,-0.2687292351530387,1
K08976,-0.1673286105679851,1
K08978,-0.0249632800297729,1
K08981,-0.554289954935655,1
K08982,-0.5619486273538505,1
K08984,-0.0170690963322056,1
K08986,0.2972053368746337,1
K08987,-0.0481489655067206,1
K08989,-0.0672699150171352,1
K08990,0.4491390398711209,1
K08992,0.4477656557433567,1
K08993,0.5478853234666431,1
K08994,0.4961585542525178,1
K08995,0.4718887654320447,1
K08996,-0.2756883318416555,1
K08997,0.5220639018343871,1
K08998,0.0085188983391203,1
K08999,-1.2039614027246932,1
K09000,0.1477668829377922,1
K09001,0.2105355950155552,1
K09002,-0.0773572048179013,1
K09004,0.5792816270009921,1
K09005,-0.5504537613664222,1
K09007,-0.7374743467322293,1
K09009,-0.7511207487863998,1
K09011,-0.6551080400363245,1
K09013,-0.1523990090098993,1
K09014,-0.2268776502255652,1
K09015,-0.207149410342492,1
K09016,0.8783191609377233,1
K09017,0.0066385900285699,1
K09018,0.8330559911322185,1
K09019,-0.0826087453308622,1
K09020,0.5636233404619212,1
K09021,0.8661711875902166,1
K09022,-0.1235381303806836,1
K09023,0.8661711875902166,1
K09024,0.8794422688293269,1
K09116,-0.7791311867525689,1
K09117,0.302661283806763,1
K09118,-0.6687293799699581,1
K09121,-0.4269252400247295,1
K09122,-0.1176462997436808,1
K09123,-0.7734515907828386,1
K09124,0.3812237870470857,1
K09125,-0.6978130826851161,1
K09127,-0.4104190240924605,1
K09128,-0.6873502984832898,1
K09131,-0.3822584010298356,1
K09132,-0.1672327578782981,1
K09133,0.0124975347991843,1
K09134,-0.2738179371370197,1
K09136,0.3544914835827744,1
K09137,-0.6663782220896545,1
K09138,-0.0263423947093631,1
K09145,-0.5402468495570728,1
K09146,-0.7927780762844857,1
K09153,-0.2800227223585528,1
K09155,-0.1133300549687374,1
K09157,0.2227347783855447,1
K09158,0.4400141545589209,1
K09159,0.5040344009157465,1
K09160,0.4920432547814916,1
K09161,0.62605851247161,1
K09162,-1.209121483421534,1
K09163,-0.0222079244038936,1
K09164,-0.6137799088968021,1
K09165,-0.7362027224849306,1
K09166,-0.2982776255472951,1
K09167,-0.4118268194914956,1
K09181,0.0360820663444255,1
K09251,-0.0722687886940711,1
K09252,-0.6737508969689283,1
K09384,-0.2777309336989405,1
K09386,-0.6834341704665998,1
K09456,-0.1978342416175402,1
K09457,-0.961963142469514,1
K09458,-0.0396109292314242,1
K09459,-0.4935544869002235,1
K09461,-0.5822867976922016,1
K09469,0.4034810862969206,1
K09470,0.1688378442845466,1
K09471,0.2794431507633698,1
K09472,0.6053260861964292,1
K09473,0.534731627147174,1
K09474,-0.1462369040323525,1
K09475,0.5193438844823268,1
K09476,0.53959131353003,1
K09477,-0.0696198829473092,1
K09607,-0.4644838146217914,1
K09612,0.5223687340998046,1
K09680,-0.442536164590507,1
K09684,-0.0569059548348772,1
K09685,-0.0652919055911627,1
K09688,0.3128875563391853,1
K09689,0.3203772633922952,1
K09690,-0.2152383455249963,1
K09691,0.1144390469066024,1
K09692,-0.3252375705530362,1
K09693,-0.2600866493579746,1
K09694,-0.3855460203121189,1
K09695,-0.3214454339942426,1
K09696,-0.1282307055467566,1
K09697,-0.0091803835292826,1
K09698,-0.1172656662161445,1
K09699,-0.1546248153270737,1
K09701,0.4817319437597364,1
K09702,-0.2104289920360487,1
K09703,-0.2773982475709697,1
K09704,-0.1765875917431526,1
K09705,-0.1650806864002476,1
